Telera,3,1/3,pieza,23,23,62,1.8,0.8,11.5,0.6,8.3,24.9,0.7,124.7,0.8,ND,ND,,,,,,,,,,
Tortilla,3,1,pieza,30,30,64,1.4,0.5,13.6,0.6,0,58.8,0.8,0,ND,52,15.6,,,,,,,,,,
Tortilla de maíz,3,1,pieza,30,30,64,1.4,0.5,13.6,0.6,0,58.8,0.8,0,ND,52,15.6,,,,,,,,,,
Tortilla de maíz amarillo,3,1,pieza,32,32,68,1.5,0.6,14.5,0.7,0,62.7,0.8,0,ND,ND,ND,,,,,,,,,,
Tortilla de maíz azul o negro,3,1,pieza,32,32,70,1.6,0.9,14.1,0.3,0,40,0.8,0.2,ND,ND,ND,,,,,,,,,,
Tortilla de mapiz blanco,3,1,pieza,30,30,67,1.8,0.5,14.2,1.3,0,32.4,0.8,0,ND,52,15.6,,,,,,,,,,
Tortilla de maíz y soya,3,1,pieza,33,33,75,2.2,1.4,13.8,0.7,0,42.2,1.6,0,ND,ND,ND,,,,,,,,,,
Tortilla de maíz y trigo,3,1,pieza,32,32,73,3.2,0.5,14.9,1.4,0,32.6,0.7,0,ND,ND,ND,,,,,,,,,,
Tortilla de nopal,3,3,pieza,69,69,60,3.2,1.2,13.1,9,0,135.2,1.8,0,ND,ND,ND,,,,,,,,,,
Tostada de maíz horneada,3,2,pieza,20,20,73,2,1.3,16,2,0,0,0,0,ND,ND,ND,,,,,,,,,,
Tpstada de nopal horneada,3,2,pieza,20,20,67,1.3,1.3,15.3,2.7,0,0,0,0,ND,ND,ND,,,,,,,,,,
Trigo,3,1 1/2,cucharada,21,21,71,2.2,0.5,15.4,0.7,0,12.2,0.2,0.6,ND,ND,ND,,,,,,,,,,
Trigo cocido,3,1 1/2,cucharada,21,21,70,2.2,0.5,15.1,0.7,0,12,0.2,0.6,ND,ND,ND,,,,,,,,,,
Trigo entero,3,2,cucharada,19,19,63,2,0.5,13.8,0.6,0,10.9,0.2,0.6,ND,ND,ND,,,,,,,,,,
Trigo negro,3,20,g,20,20,69,2.3,0.5,13.8,2.1,0,63.8,0,64,ND,ND,ND,,,,,,,,,,
trigo triturado,3,1 1/2,cucharada,20,20,66,2.1,0.5,14.3,0.6,0,11.3,0.2,0.6,ND,ND,ND,,,,,,,,,,
Yuca,3,1/4,pieza,88,60,72,0.6,0.4,16.8,0.7,0,30.9,1.4,4.8,ND,ND,ND,,,,,,,,,,
Yuquilla,3,150,g,150,129,68,5.3,0,12.4,1.5,0,65.8,15.7,0,ND,ND,ND,,,,,,,,,,
Barra Choco Krispis,4,1,barra,19,19,17,1,1.5,15,0.5,0,0,0,90.6,ND,ND,ND,,,,,,,,,,
Barra de fruta con Avena fresa,4,30,g,30,30,120,1.6,4.8,17.7,1.9,0,0,0,54.9,ND,ND,ND,,,,,,,,,,
Barra de granola,4,3/4,pieza,21,21,101,2.2,4.2,13.7,1.1,5.3,12.8,0.6,62.3,ND,ND,ND,,,,,,,,,,
Barra multigrano linaza,4,20,g,20,20,99,1.9,4.8,12,1.4,0,0,0,36.9,ND,ND,ND,,,,,,,,,,
Barra zucaritas,4,1,barra,21,21,90,1,2,16,0.5,0,0,0,100,ND,ND,ND,,,,,,,,,,
Barra Chewy para niños varios sabores,4,1,paquete,23,23,95,1.6,2.3,17,1.5,0,0,0,69.9,ND,ND,ND,,,,,,,,,,
Barrita de granola con cacahuate,4,1/3,pieza,19,19,87,1.4,5,11,0.7,0,9.6,0.2,31.7,5.9,ND,ND,,,,,,,,,,
Barrita de granola con choco chip,4,1,pieza,28,28,119,2.1,4.7,19.6,1.4,6,26,0.7,77,ND,ND,ND,,,,,,,,,,
Barrita de granola con pasitas y nuez,4,3/4,pieza,21,21,87,1.7,4.4,13.5,1.2,6.8,18,0.5,54,ND,ND,ND,,,,,,,,,,
Barrita de granola cubierta con chocolate,4,3/4,pieza,21,21,98,1.2,5.3,13.4,0.8,5.3,21.8,0.5,42,ND,ND,ND,,,,,,,,,,
Barrita de fresa,4,1/3,pieza,21,21,97,1.1,3.9,14.4,0.3,26.4,0,1,36.6,ND,50,10.6,,,,,,,,,,
Barrita marinela,4,20,g,20,20,91,0.7,3.8,13.4,0.2,0,0,0,32.5,ND,ND,ND,,,,,,,,,,
Base para pay,4,20,g,20,20,110,1,8,9,0,0,0,0.4,150,ND,ND,ND,,,,,,,,,,
Bigote relleno de chocolate,4,1/3,pieza,21,21,93,1.5,4.6,11.3,0.4,0,0,0,55.2,ND,ND,ND,,,,,,,,,,
Bigote de cajeta,4,1/3,pieza,22,22,103,2.4,5,9,0,23.1,39.6,0.4,131.5,ND,ND,ND,,,,,,,,,,
Bigotes de chocolate,4,1/3,pieza,22,22,103,2.4,5,9,0,23.1,39.6,0.4,131.5,ND,ND,ND,,,,,,,,,,
Bigotes miniatura de cajeta,4,2,pieza,26,26,119,2.8,5.8,10.5,0,26.8,45.9,0.5,152.4,ND,ND,ND,,,,,,,,,,
Bimbuñuelos,4,2,pieza,30,30,120,0.9,5.8,16,0,0,0,0,103.6,ND,ND,ND,,,,,,,,,,
Bisquet,4,1/2,pieza,33,33,118,2,5.4,15.8,0.5,1.9,15.8,1.1,341.7,ND,ND,ND,,,,,,,,,,
Botanas con proteinas de amaranto,4,1/2,bolsa,20,20,101,1.5,5.8,10.1,0.5,0,0,0,100.4,ND,ND,ND,,,,,,,,,,
Brownie casero,4,1,pieza,24,24,112,1.5,7,12,0,4,14,0.4,82,ND,ND,ND,,,,,,,,,,
Brownie comercial,4,1/2,pieza,28,28,114,1.4,4.6,17.9,0.6,3.5,8,0.6,87.5,ND,ND,ND,,,,,,,,,,
Charritos de amaranto,4,1/2,bolsa,20,20,101,1.5,5.8,10.1,0.5,0,0,0,100.4,ND,ND,ND,,,,,,,,,,
Cheescake,4,1,rebanada,30,30,96,1.7,6.8,7.7,0.1,0,0,0,0,ND,ND,ND,,,,,,,,,,
Cheetos,4,20,g,20,20,110,0.8,7.2,10.4,0,0,0,0,128,ND,ND,ND,,,,,,,,,,
Cheetos poffs,4,20,g,20,20,106,1.6,6.4,10.4,0.6,0,0,0,158,ND,ND,ND,,,,,,,,,,
Chetos torciditos,4,20,g,20,20,108,1,7,10.2,0.4,0,0,0,126,ND,ND,ND,,,,,,,,,,
Chicharrón de harina enchilado,4,1/2,bolsa,23,23,106,2.1,5.6,12.5,0.9,0,0,0,0,ND,ND,ND,,,,,,,,,,
Chips ahoy,4,2,pieza,19,19,91,1,4,12.6,0.3,0,0,0,65.9,ND,ND,ND,,,,,,,,,,
Chips de platano,4,3/7,bolsa individual,21,21,109,0.5,7.1,12.3,1.7,0,0,0,0,7.4,ND,ND,,,,,,,,,,
Choco chispas,4,4,pieza,18,18,93,1,0.2,12.7,0.2,0,0,0,49.2,ND,ND,ND,,,,,,,,,,
Churritos barcel,4,1/4,paquete,15,15,83,0.8,5.5,7.7,0.7,0,0,0,191.7,ND,ND,ND,,,,,,,,,,
"Concha, pan dulce",4,1/3,pieza,21,21,87,2.3,3.7,11.1,0,0,7.9,1,82.4,ND,ND,ND,,,,,,,,,,
Costra para pay casera,4,90,g,90,90,109,1.4,7.2,9.8,0.4,0,0,0,0,ND,ND,ND,,,,,,,,,,
Costra para pay congelada,4,125,g,125,125,101,1.3,5.8,11.3,0.6,0,0,0,0,0.9,ND,ND,,,,,,,,,,
Croissant,4,1/2,pieza mediana,29,29,116,2.3,6,13.1,0.7,37.1,10.5,0.6,133.1,3.2,ND,ND,,,,,,,,,,
Croissant de manzana,4,3/4,pieza mediana,43,43,109,3.2,3.7,15.9,1.1,37.6,12.8,0.5,117.1,ND,ND,ND,,,,,,,,,,
Croissant de queso,4,1/2,pieza mediana,29,29,118,2.6,6,13.4,0.7,29.4,15.1,0.6,102.9,3.2,ND,ND,,,,,,,,,,
Croutones sazonados,4,3/4,taza,23,23,105,2.4,4.1,14.3,1.1,9,21.4,0.6,278.4,ND,ND,ND,,,,,,,,,,
Cuernitos,4,1/2,pieza mediana,29,29,116,2.3,6,13.1,0.7,37.1,10.5,0.6,133.1,3.2,ND,ND,,,,,,,,,,
Cuernitos de manzana,4,3/4,pieza mediana,43,43,109,3.2,3.7,15.9,1.1,37.6,12.8,0.5,117.1,ND,ND,ND,,,,,,,,,,
Cuernitos de queso,4,1/2,pieza mediana,29,29,118,2.6,6,13.4,0.7,29.4,15.1,0.6,102.9,3.2,ND,ND,,,,,,,,,,
Cuernos,4,1/2,pieza mediana,29,29,116,2.3,6,13.1,0.7,37.1,10.5,0.6,133.1,3.2,ND,ND,,,,,,,,,,
Cupcake de chocolate,4,1/2,pieza ,30,30,105,1,3.5,18,1,0,0,0,0,13,ND,ND,,,,,,,,,,
Dalmata,4,1/3,pieza,19,19,83,0.8,4,10.9,0.2,0,0,0,47.9,ND,ND,ND,,,,,,,,,,
Dona,4,1/3,pieza,21,21,90,1,4.9,10.7,0.3,1.8,9.6,0.4,117.3,3.6,76,16.3,,,,,,,,,,
Dona azucarada,4,1/3,pieza,21,21,90,1,4.9,10.7,0.3,1.8,9.6,0.4,117.3,3.6,76,16.3,,,,,,,,,,
Dona glaseada de chocolate,4,1/3,pieza,21,21,102,1,6.6,10.3,0.4,3.5,7.5,0.5,91.8,ND,ND,ND,,,,,,,,,,
Dona glaseada sabor chocolate,4,1/3,pieza,21,21,102,1,6.6,10.3,0.4,3.5,7.5,0.5,91.8,ND,ND,ND,,,,,,,,,,
Dona glaseada,4,1/3,pieza,21,21,90,1,4.9,10.7,0.3,1.8,9.6,0.4,117.3,3.6,76,16.3,,,,,,,,,,
Doraditas,4,1/2,pieza,18,18,98,0.9,5,12.3,0,0,0,0,139.3,ND,ND,ND,,,,,,,,,,
Doritos incognita,4,1/3,paquete,19,19,90,15.4,4.5,10.8,1,0,0,0,196,ND,ND,ND,,,,,,,,,,
Doritos nachos,4,1/3,paquete,20,20,95,1.6,5,11,1,0,0,0,152,ND,ND,ND,,,,,,,,,,
Doritos pizzerolas,4,1/3,paquete,19,19,93,1.4,4.9,10.8,1,0,0,0,213.5,ND,ND,ND,,,,,,,,,,
Eclair de chocolate,4,1/2,pieza,29,29,98,1.3,4.6,12.8,0,0,5.5,0.4,32.5,ND,ND,ND,,,,,,,,,,
Fritos,4,20,g,20,20,110,1.6,7.2,9.6,1.6,0,0,0,144,ND,ND,ND,,,,,,,,,,
Frituras de maíz con chile y limón,4,1/3,bolsa,19,19,84,0.8,5.3,8.3,0,0,0,1.4,218.2,ND,64,12,,,,,,,,,,
Frituras de maíz con limón y sal,4,1/3,bolsa,19,19,84,0.8,5.3,8.3,0,0,0,1.4,218.2,ND,64,12,,,,,,,,,,
Fruitcake,4,1/3,rebanada,32,32,104,0.9,2.9,19.9,1.2,0,0,0,0,9.6,ND,ND,,,,,,,,,,
Galletas con chispa de chocolate,4,3,pieza,21,21,105,1.3,5.3,13.8,0.7,0,0,0,72.2,6.6,ND,ND,,,,,,,,,,
Galletas cubierta de chocolate,4,1 1/2,pieza,21,21,103,1.2,5,14.2,0.7,2.3,12,0.8,61.5,ND,ND,ND,,,,,,,,,,
Galleta de avena,4,1,pieza,18,18,81,1.1,3.3,12.4,0.5,1,7,0.5,69,ND,ND,ND,,,,,,,,,,
Galleta de avena con pasas,4,2,pieza,25,25,110,1,5,15,0,0,0,0,75,ND,ND,ND,,,,,,,,,,
Galleta de avena y manzana,4,1,pieza,24,24,108,0.9,3.5,17.6,0,0,23,0.3,106.5,ND,ND,ND,,,,,,,,,,
Galleta de chocolate con relleno cremoso,4,2 1/2,pieza,23,23,106,1.3,4.6,16.5,0.7,0,0.0.,0,0,9.3,ND,ND,,,,,,,,,,
Galleta de chocolate con relleno cremoso baja en grasa,4,3,pieza,27,27,119,1.6,3.6,20.6,0.8,0,0,0,0,11.1,ND,ND,,,,,,,,,,
Galleta de crema de cacahuate,4,1 1/2,pieza,23,23,108,2.1,5.3,13.2,0.5,7.5,7.5,0.6,93,ND,ND,ND,,,,,,,,,,
Galleta de malvavisco con chocolate,4,2,pieza,26,26,110,1,4.4,17.6,0.6,2,12,0.7,44,ND,ND,ND,,,,,,,,,,
Galleta de nuez,4,1 1/2,pieza,23,23,110,1.5,4.5,15.8,1.9,0,0,0,131.2,5.2,ND,ND,,,,,,,,,,
Galleta integral,4,4,pieza,20,20,95,1.7,3.6,13.9,1.1,0,0,0,180,0.5,ND,ND,,,,,,,,,,
Galleta integral con miel,4,4,pieza,24,24,110,1.9,3.2,18.2,0.6,0,0,0,90.8,5.2,ND,ND,,,,,,,,,,
Galleta integral de miel,4,4,pieza,24,24,110,1.9,3.2,18.2,0.6,0,0,0,90.8,5.2,ND,ND,,,,,,,,,,
Galleta integral de trigo,4,4,pieza,28,28,113,2.4,3.9,19.1,1.6,0,6.4,0.1,153.2,ND,ND,ND,,,,,,,,,,
Galleta integral molida,4,4,cucharada,24,24,114,2.1,4.3,16.6,1.4,0,0,0,216,0.6,ND,ND,,,,,,,,,,
Galleta O´reo,4,2,pieza,18,18,86,0.9,3.8,12.2,0.4,0,0,0,84.8,ND,ND,ND,,,,,,,,,,
Galleta salada cremosa,4,7,pieza,22,22,112,1.4,5.6,14,0,0,0,0,189,1.4,ND,ND,,,,,,,,,,
Galleta sandwich,4,2,pieza,21,21,91,0.8,2.1,16.5,0.8,0,0,0,181.1,9.1,ND,ND,,,,,,,,,,
Galleta sandwich chocolate,4,2,pieza,21,21,91,0.8,2.1,16.5,0.8,0,0,0,181.1,9.1,ND,ND,,,,,,,,,,
Galleta sandwuich de vainilla,4,2,pieza,21,21,91,0.8,25.1,16.5,0.8,0,0,0,181.1,9.1,ND,ND,,,,,,,,,,
Galleta wafers,4,6,pieza,21,21,105,0.8,4.5,15.8,0.8,0,0,0,30,9.8,ND,ND,,,,,,,,,,
Galletas con almendras,4,1 1/2,pieza,21,21,113,0.8,7.4,12.8,ND,0,0,0,0,9.8,ND,ND,,,,,,,,,,
Galletas con chispas de chocolate,4,1/2,pieza,16,16,80,1,4,10.5,0,0,0,0,.0.,5,ND,ND,,,,,,,,,,
Galletas con chispas de chocolate bajas en grasa,4,2,pieza,20,20,90,1.2,33,14.6,0.8,0,0,0,0,ND,ND,ND,,,,,,,,,,
Galletas con chispas de chocolate con mantequilla casera,4,1 1/2,pieza,24,24,117,1.4,6.8,14,ND,0,0,0,0,ND,ND,ND,,,,,,,,,,
Galletas de manzana con pasas,4,1,pieza,26,26,113,1.3,4.3,17.2,0.6,0,0,0,0,8.8,ND,ND,,,,,,,,,,
Gansito,4,25,g,25,25,99,1.1,3.9,14.9,0.6,0,0,0,55.5,ND,ND,ND,,,,,,,,,,
Granola con almendras,4,3,cucharada,21,21,98,2.5,3.5,14.1,1.1,7,18.1,0.9,7,4.3,ND,ND,,,,,,,,,,
Granola con avena y miel,4,3,cucharada,21,21,96,2.3,4,13.7,1.4,6.6,26.7,0.5,8.8,5.7,ND,ND,,,,,,,,,,
Granola con pasitas y dátiles,4,3,cucharada,21,21,92,2.1,2.9,15.2,1.3,6.7,16.1,0.9,5.3,6.1,ND,ND,,,,,,,,,,
Granola estándar,4,3,cucharada,21,21,97,2.3,4,14.1,1.1,0,0,0,8.2,ND,ND,ND,,,,,,,,,,
Granola Thins Nature Valley,4,1,pieza,17,17,80,1,4,11,1,0,0,0,75,ND,ND,ND,,,,,,,,,,
Habaneras Bran Arándanos Ciruela,4,35,g,35,35,113,2.7,4.3,16,3,0,0,0,171.5,ND,ND,ND,,,,,,,,,,
Harina de algodón baja en grado,4,4,cucharada,32,32,106,15.9,0.4,11.5,0,0,0,0,57.6,ND,ND,ND,,,,,,,,,,
harina de cacahuate,4,4,cucharada,32,32,105,16.7,0.2,11.1,5.1,0,0,0,13.2,2.6,ND,ND,,,,,,,,,,
Harina de girasol parcialmente desgrasada,4,4,cucharada,32,32,105,15.4,0.5,11.5,1.7,0,0,0,0,ND,ND,ND,,,,,,,,,,
Harina de sésamo baja en grasa,4,4,cucharada,32,32,107,16,0.6,11.4,0,0,0,0,6.4,ND,ND,ND,,,,,,,,,,
Harina de soya baja en grasa,4,4,cucharada,32,32,120,14.5,2.8,11.2,5.1,0,0,0,1,3.4,ND,ND,,,,,,,,,,
Harina de soya desgrasada,4,4,cucharada,32,32,106,15,0.4,12.3,5.6,0,0,0,4.2,6,ND,ND,,,,,,,,,,
Harina de soya fill fat,4,3,cucharada,24,24,105,8.3,4.9,8.5,2.3,0,0,0,2.2,1.8,ND,ND,,,,,,,,,,
Hojaldra,4,1/3,pieza,28,28,115,2.3,6,13,0.7,8,10.4,0.6,210.8,ND,ND,ND,,,,,,,,,,
Kinder delice,4,1/2,paquete,21,21,95,1,5.9,9,0.5,0,0,0,20,ND,ND,ND,,,,,,,,,,
Macarrón con queso,4,1/4,taza,50,50,108,4.2,5.6,10.1,0,0,90.5,0.5,271.5,ND,ND,ND,,,,,,,,,,
Madalena,4,3/4,pieza,20,20,92,1.6,4.2,8.9,0,0,0,0,85,ND,ND,ND,,,,,,,,,,
Maíz palomero con mantequilla horno de microondas,4,2 1/2,taza,38,38,115,3.5,2.6,25.4,6.1,0,20,0.2,383.8,ND,ND,ND,,,,,,,,,,
Marías Gamesa Cereale Chocoplátano,4,20,g,20,20,120,1.4,2.7,12.6,1.7,0,0,0,84,ND,ND,ND,,,,,,,,,,
Marías Gamesa Cereale Fresa,4,30,g,30,30,121,2.1,4.1,18.9,2.5,0,0,0,126,ND,ND,ND,,,,,,,,,,
Muffin con mantequilla,4,1/3,pieza,37,37,112,2.9,3.4,18,0,10.1,61,0.9,228.5,ND,ND,ND,,,,,,,,,,
Muffin de blueberry,4,1/4,pieza,28,28,107,1.3,4.5,15,0.3,20.6,13,0.4,95.8,9.3,59,16.7,,,,,,,,,,
Muffin de maíz,4,1/3,pieza,37,37,114,2.2,3.1,19,1.2,12.4,27.5,1,194.3,2.8,49,18.3,,,,,,,,,,
Muffin integral,4,1/3,pieza,37,37,11,2.6,2.8,18,1.7,51.8,23.5,1.6,146.5,3.1,60,22.4,,,,,,,,,,
Muffin integral con pasas,4,1/3,pieza,37,37,118,2.5,3.2,19.9,2.5,0,42.4,1.8,200.6,ND,ND,ND,,,,,,,,,,
Nachos,4,3,pieza,21,21,106,1.7,5.5,13.3,1.1,3,31.5,0.3,150.8,ND,ND,ND,,,,,,,,,,
Nature valley,4,1/2,barra,18,18,70,1.5,2,12.5,1.5,0,0,0,32.5,ND,ND,ND,,,,,,,,,,
Nature valley barra granola con manzana,4,1,pieza,21,21,90,1.5,3.2,13,1.2,0,0,0,65,ND,ND,ND,,,,,,,,,,
Oreja,4,1/3,pieza,17,17,81,1,4.4,9.6,0.2,13.2,0,0.3,50.8,ND,ND,ND,,,,,,,,,,
Orejas de pan dulce,4,1/3,pieza,17,17,81,1,4.4,9.6,0.2,13.2,0,0.3,50.8,ND,ND,ND,,,,,,,,,,
Palomitas con queso,4,3/4,taza,21,21,110,2,7,10.8,2.1,2.3,24,0.5,186.8,ND,ND,ND,,,,,,,,,,
Palomitas garapiñadas,4,3/4,taza,21,21,91,0.8,2.7,16.6,1.1,1.1,0.9,0.4,43.3,11.2,ND,ND,,,,,,,,,,
Pan de ajo,4,1,pieza,28,28,93,2,3.9,12.3,1,0,49.1,0.9,142.5,2.5,ND,ND,,,,,,,,,,
Pan de ajo con queso,4,1,pieza,28,28,98,2.5,4.9,11.3,1,0,98.2,0.7,211.2,1,ND,ND,,,,,,,,,,
"Pan dulce, orejas",4,1/3,pieza,17,17,81,1,4.4,9.6,0.2,13.2,0,0.3,50.8,ND,ND,ND,,,,,,,,,,
Pan de jenjibre,4,1,rebanada,28,28,100,1.1,4.6,13.8,ND,0,0,0,0,ND,ND,ND,,,,,,,,,,
Pan de muesli,4,1,rebanada,28,28,94,2.5,3.6,13.2,1.4,0,0,0,124.9,ND,54,15.1,,,,,,,,,,
Pan tipo muffin con mantequilla,4,1/3,pieza,37,37,112,2.9,3.4,18,0,10.1,61,0.9,228.5,ND,ND,ND,,,,,,,,,,
Pan tipo muffin de fruta,4,1/4,pieza,28,28,107,1.3,4.5,15,0.3,20.6,13,0.4,95.8,9.3,ND,ND,,,,,,,,,,
pan tipo muffin de maíz,4,1/3,pieza,37,37,144,2.2,3.1,19,1.2,12.4,27.5,1,194.3,2.8,49,18.3,,,,,,,,,,
Pan tipo muffin integral,4,1/3,pieza,37,37,101,2.6,2.8,18,1.7,51.8,23.5,1.6,146.5,3.1,60,22.4,,,,,,,,,,
Panqué,4,1/2,rebanada,20,20,84,1.3,4.3,9.8,0.2,0,10.4,0.3,71.4,5.7,ND,ND,,,,,,,,,,
Panqué con mantequilla,4,1/2,rebanada,20,20,84,1.3,4.3,9.8,ND,0,10.4,3,71.4,ND,ND,ND,,,,,,,,,,
Panqué de nata,4,1/2,rebanada,23,23,97,1.4,5.6,10.7,0,3.4,5.5,0.4,65,ND,ND,ND,,,,,,,,,,
Panqué de salvado,4,1,rebanada,40,40,118,1.6,5.6,13.6,1.2,0,19.2,0.6,79.2,3.2,ND,ND,,,,,,,,,,
Panquecito cubierto de chocolate,4,1/2,pieza,24,24,86,1.1,3,14.2,0,0,31,0.2,80.5,ND,ND,ND,,,,,,,,,,
Panquecito cubierto de vainilla,4,1/2,pieza,33,33,119,1.1,3.8,20.6,0,0,16.6,0,74,ND,ND,ND,,,,,,,,,,
Panquecito de vainilla,4,1/2,pieza,33,33,119,1.1,3.8,20.6,0,0,16.6,0.1,74,ND,ND,ND,,,,,,,,,,
Papa congelada para freir,4,50,g,50,50,100,1.6,3.8,15.6,1.6,6,4,0.6,15,ND,ND,ND,,,,,,,,,,
Papa hash brown,4,1/4,taza,39,39,100,1.2,4.9,13.7,1.2,6.2,5.5,0.2,133.4,0.6,ND,ND,,,,,,,,,,
Papa sal,4,20,g,20,20,107,1,6.6,11,1,0,0,0,116,ND,ND,ND,,,,,,,,,,
Papas fritas,4,6,pieza,18,18,100,1.1,6.9,9.2,0.6,1.3,4.3,0.3,118.1,0.9,76,13.7,,,,,,,,,,
Papas fritas a la francesa,4,4,pieza,20,20,112,1.2,7.7,10.2,0.7,1.4,4.8,0.3,13.2,1,ND,ND,,,,,,,,,,
Papas fritas bajas en grasa,4,7,pieza,21,21,105,1.2,5.4,13.6,0.8,5.7,7.1,0.3,89.9,1.1,ND,ND,,,,,,,,,,
Papas fritas con crema ácida y cebolla,4,6,pieza,18,18,98,1.2,6.7,9.2,0.2,4.1,11.5,0.3,129.6,ND,ND,ND,,,,,,,,,,
papas fritas con queso,4,6,pieza,18,18,99,1.3,6.7,9.1,0.6,3.2,19.8,0.3,135.9,0.9,ND,ND,,,,,,,,,,
Papas fritas en juliana,4,6,pieza,30,30,100,1.1,5.6,11.9,1,6.6,3.6,0.5,183.9,ND,ND,ND,,,,,,,,,,
Papas fritas light,4,10,pieza,19,19,100,1.1,5.6,11.9,1,6.6,3.6,0.5,183.9,ND,ND,ND,,,,,,,,,,
Papas fritas reducidas en grasa,4,3/4,bolsa individual,20,20,94,1.1,4.8,12.2,0.7,5.1,6.4,0.3,80.3,0.9,ND,ND,,,,,,,,,,
Papas sabritas,4,20,g,195,195,102,0.8,6.4,10.4,0.8,0,0,0,112,ND,ND,ND,,,,,,,,,,
Papilla de macarrones con pollo,4,1 1/2,frasco,20,20,101,4.1,2.9,14.6,0.6,10.5,42.9,1,31.2,ND,ND,ND,,,,,,,,,,
Pasta de hojaldre,4,20,g,20,20,108,1.1,8.2,7.6,0.3,0,3.9,0,1.2,ND,ND,ND,,,,,,,,,,
Pasta hojaldrada,4,20,g,20,20,108,1.1,8.2,7.6,0.3,0,3.9,0,1.2,ND,ND,ND,,,,,,,,,,
Pasta quebrada,4,20,g,28,28,108,1.1,8.2,7.6,0.3,0,3.9,0,1.2,ND,ND,ND,,,,,,,,,,
Pastel de chocolate,4,1,rebanada,28,28,104,1.5,4.2,14.8,0.4,0,16.8,0.5,88.2,ND,ND,ND,,,,,,,,,,
Pastel de frutas,4,1,rebanada,28,28,91,0.8,2.5,17.3,1,0.7,9.1,0.6,75.5,12,47,13.2,,,,,,,,,,
Pastel de piña,4,1,rebanada,28,28,89,1,3.4,14.1,ND,5.3,33.6,0.4,89.3,ND,ND,ND,,,,,,,,,,
Pastel de zanahoria con cubierta de queso crema,4,1/2,rebanada,28,28,112,1.1,5.7,14.6,0.3,3.2,6.9,0.3,50.6,10.8,ND,ND,,,,,,,,,,
Pastelito con relleno cremoso y mermelada,4,1/2,pieza,25,25,98,1.1,3.9,14.8,0.7,0,18.8,0.6,59.5,10.5,ND,ND,,,,,,,,,,
Pastelito de chocolate con relleno cremoso,4,1,pieza,30,30,109,1.3,3.2,18.7,0.6,0,0,0,93.9,13.2,ND,ND,,,,,,,,,,
Pastitas de mantequilla,4,2,pieza,15,15,84,0.8,4.7,9.6,0,0,3,0.3,30,3,ND,ND,,,,,,,,,,
Pay de calabaza,4,1,rebanada,45,45,109,1.8,4.4,15.7,0.8,7.2,28.8,0.4,107.6,8.5,ND,ND,,,,,,,,,,
Pay de chocolate,4,1,rebanada,30,30,91,0.8,5.8,10.1,0.6,2.1,10.9,0.3,40.9,ND,ND,ND,,,,,,,,,,
Pay de limón con merengue,4,1,rebanada,35,35,94,0.5,3,16.5,0.4,2.8,19.5,0.2,51.1,8.4,ND,ND,,,,,,,,,,
Pay de manzana,4,1,rebanada,40,40,95,0.8,4.4,13.6,0.6,1.6,4.5,0.2,106.6,ND,ND,ND,,,,,,,,,,
Pay de nuez,4,1/3,pieza,23,23,102,1.5,4.5,13.9,0.2,3.7,5.1,0.2,77.2,6.4,ND,ND,,,,,,,,,,
Pay de piña,4,1/3,pieza,28,28,108,1,4.9,15.1,0.1,0,6.6,0.2,120.3,5.3,ND,ND,,,,,,,,,,
Pay de queso,4,1,rebanada,35,35,112,1.9,7.9,8.9,0,5.3,17.9,0.2,72.6,7.6,ND,ND,,,,,,,,,,
Pay helado de limón,4,1,rebanada,40,40,109,0.9,6.1,13,0.6,0,12.1,0.1,72.7,9.4,ND,ND,,,,,,,,,,
Pop tarts,4,1/3,pieza,18,18,70,1,1.7,12.9,0.3,0,0,0,73.5,ND,ND,ND,,,,,,,,,,
Prispas,4,3/4,paquete,19,19,91,0.8,3.4,14.3,0.4,0,0,0,131.3,ND,ND,ND,,,,,,,,,,
Puré de papa,4,1/2,taza,105,105,119,2,4.4,17.5,1.6,8.4,25.2,0.3,332.9,1.5,74,77.7,,,,,,,,,,
Rice krispies treats,4,1,barra,22,22,90,1,2.5,17,0,0,0,0,105,ND,ND,ND,,,,,,,,,,
Roles de canela,4,1/2,pieza,30,30,100,2,2.2,18,0.2,4.8,12.6,0.6,64.5,8.1,ND,ND,,,,,,,,,,
Rollo de fresa,4,1,pieza,30,30,100,1.4,2.1,18.9,0.1,4.8,7,0.4,87,11.7,ND,ND,,,,,,,,,,
Runner sabor hot sauce,4,1/3,bolsa,20,20,110,1.2,6.9,10.9,0.5,0,0,0,210,ND,ND,ND,,,,,,,,,,
Sabritas ligeras,4,20,g,20,20,97,1.2,4.6,12.8,0.8,0,0,0,80,ND,ND,ND,,,,,,,,,,
Sabritas ligeras citricas,4,20,g,20,20,93,1.2,4.4,12.2,0.8,0,0,0,148,ND,ND,ND,,,,,,,,,,
Salsa gravie de champiñones,4,1,taza,230,230,116,2.9,6.2,12.7,0.9,27.8,15.4,1.5,1310.5,ND,ND,ND,,,,,,,,,,
Salsa gravie de res,4,1,taza,226,226,120,8.5,5.4,10.8,1,3.9,13.5,1.6,1265.8,ND,ND,ND,,,,,,,,,,
Sándwich Quaker chocolate,4,30,g,30,30,124,2.7,5.2,16.6,2.8,0,0,0,96,ND,ND,ND,,,,,,,,,,
Senzo,4,2,pieza,22,22,106,1.1,5.1,13.8,0.5,0,0,0,75.4,ND,ND,ND,,,,,,,,,,
